Year,DayOfYear,Date,Value
2021,298,2021-10-25,63.82
2021,299,2021-10-26,70.62
2021,300,2021-10-27,64.65
2021,301,2021-10-28,61.0
2021,302,2021-10-29,64.12
2021,303,2021-10-30,68.19
2021,304,2021-10-31,66.03
2021,305,2021-11-01,64.24
2021,306,2021-11-02,65.19
2021,307,2021-11-03,62.16
2021,308,2021-11-04,61.75
2021,309,2021-11-05,63.65
2021,310,2021-11-06,65.88
2021,311,2021-11-07,64.64
2021,312,2021-11-08,63.24
2021,313,2021-11-09,65.33
2021,314,2021-11-10,63.43
2021,315,2021-11-11,63.29
2021,316,2021-11-12,63.52
2021,317,2021-11-13,65.59
2021,318,2021-11-14,64.89
2021,319,2021-11-15,63.95
2021,320,2021-11-16,63.04
2021,321,2021-11-17,63.15
2021,322,2021-11-18,66.65
2021,323,2021-11-19,62.35
2021,324,2021-11-20,62.77
2021,325,2021-11-21,65.36
2021,326,2021-11-22,66.38
2021,327,2021-11-23,63.96
2021,328,2021-11-24,60.41
2021,329,2021-11-25,64.57
2021,330,2021-11-26,67.42
2021,331,2021-11-27,63.55
2021,332,2021-11-28,64.86
2021,333,2021-11-29,65.74
2021,334,2021-11-30,66.3
2021,335,2021-12-01,65.49
2021,336,2021-12-02,63.11
2021,337,2021-12-03,64.09
2021,338,2021-12-04,65.81
2021,339,2021-12-05,68.23
2021,340,2021-12-06,63.79
2021,341,2021-12-07,61.76
2021,342,2021-12-08,63.87
2021,343,2021-12-09,67.6
2021,344,2021-12-10,65.49
2021,345,2021-12-11,64.5
2021,346,2021-12-12,62.97
2021,347,2021-12-13,62.16
2021,348,2021-12-14,65.09
2021,349,2021-12-15,66.38
2021,350,2021-12-16,67.12
2021,351,2021-12-17,65.31
2021,352,2021-12-18,63.22
2021,353,2021-12-19,63.26
2021,354,2021-12-20,68.59
2022,15,2022-01-15,63.73
2022,16,2022-01-16,66.24
2022,17,2022-01-17,62.94
2022,18,2022-01-18,62.69
2022,19,2022-01-19,62.6
2022,20,2022-01-20,62.25
2022,21,2022-01-21,65.45
2022,22,2022-01-22,58.0
2022,23,2022-01-23,61.25
2022,24,2022-01-24,64.17
2022,25,2022-01-25,65.01
2022,26,2022-01-26,65.33
2022,27,2022-01-27,64.17
2022,28,2022-01-28,63.05
2022,29,2022-01-29,60.98
2022,30,2022-01-30,65.52
2022,31,2022-01-31,63.18
2022,32,2022-02-01,63.41
2022,33,2022-02-02,62.22
2022,34,2022-02-03,65.88
2022,35,2022-02-04,62.25
2022,36,2022-02-05,60.76
2022,37,2022-02-06,62.02
2022,38,2022-02-07,68.41
2022,39,2022-02-08,66.98
2022,40,2022-02-09,60.13
2022,41,2022-02-10,62.77
2022,42,2022-02-11,64.07
2022,43,2022-02-12,64.43
2022,44,2022-02-13,61.26
2022,45,2022-02-14,59.13
2022,46,2022-02-15,62.41
2022,47,2022-02-16,61.59
2022,48,2022-02-17,64.35
2022,49,2022-02-18,64.67
2022,50,2022-02-19,62.14
2022,51,2022-02-20,58.72
2022,52,2022-02-21,61.0
2022,53,2022-02-22,62.66
2022,54,2022-02-23,61.7
2022,55,2022-02-24,61.17
2022,56,2022-02-25,60.21
2022,57,2022-02-26,58.0
2022,58,2022-02-27,67.68
2022,59,2022-02-28,61.26
2022,60,2022-03-01,61.81
2022,61,2022-03-02,63.29
2022,62,2022-03-03,61.15
2022,63,2022-03-04,63.13
2022,64,2022-03-05,62.82
2022,65,2022-03-06,62.42
2022,66,2022-03-07,64.31
2022,67,2022-03-08,63.88
2022,68,2022-03-09,61.29
2022,69,2022-03-10,64.45
2022,70,2022-03-11,63.38
2022,71,2022-03-12,62.02
2022,72,2022-03-13,61.75
2022,73,2022-03-14,60.89
2022,74,2022-03-15,63.26
2022,75,2022-03-16,60.98
2022,76,2022-03-17,62.86
2022,77,2022-03-18,61.43
2022,78,2022-03-19,62.39
2022,79,2022-03-20,65.56
2022,80,2022-03-21,63.48
2022,81,2022-03-22,61.87
2022,82,2022-03-23,61.7
2022,83,2022-03-24,58.86
2022,84,2022-03-25,62.82
2022,85,2022-03-26,60.96
2022,86,2022-03-27,64.65
2022,87,2022-03-28,64.31
2022,88,2022-03-29,66.99
2022,89,2022-03-30,65.14
2022,90,2022-03-31,60.78
2022,91,2022-04-01,63.24
2022,92,2022-04-02,62.96
2022,93,2022-04-03,60.87
2022,94,2022-04-04,62.58
2022,95,2022-04-05,63.05
2022,96,2022-04-06,66.35
2022,97,2022-04-07,63.51
2022,98,2022-04-08,61.86
2022,99,2022-04-09,63.46
2022,100,2022-04-10,65.78
2022,101,2022-04-11,64.35
2022,102,2022-04-12,60.01
2022,103,2022-04-13,59.57
2022,104,2022-04-14,61.06
2022,105,2022-04-15,62.42
2022,106,2022-04-16,61.5
2022,107,2022-04-17,63.4
2022,108,2022-04-18,65.17
2022,109,2022-04-19,63.07
2022,110,2022-04-20,59.46
2022,111,2022-04-21,60.62
2022,112,2022-04-22,67.48
2022,113,2022-04-23,66.19
2022,114,2022-04-24,62.64
2022,115,2022-04-25,61.06
2022,116,2022-04-26,58.86
2022,117,2022-04-27,61.75
2022,118,2022-04-28,65.2
2022,119,2022-04-29,65.45
2022,120,2022-04-30,64.53
2022,121,2022-05-01,60.9
2022,122,2022-05-02,60.15
2022,123,2022-05-03,60.1
2022,124,2022-05-04,59.49
2022,125,2022-05-05,61.22
2022,126,2022-05-06,63.49
2022,127,2022-05-07,65.01
2022,128,2022-05-08,65.85
2022,129,2022-05-09,62.36
2022,130,2022-05-10,61.67
2022,131,2022-05-11,64.03
2022,132,2022-05-12,64.98
2022,133,2022-05-13,65.39
2022,134,2022-05-14,65.11
2022,135,2022-05-15,62.77
2022,136,2022-05-16,63.57
2022,137,2022-05-17,59.11
2022,138,2022-05-18,62.91
2022,139,2022-05-19,60.95
2022,140,2022-05-20,62.52
2022,141,2022-05-21,64.31
2022,142,2022-05-22,62.35
2022,143,2022-05-23,63.19
2022,144,2022-05-24,65.06
2022,145,2022-05-25,63.87
2022,146,2022-05-26,65.06
2022,147,2022-05-27,64.42
2022,148,2022-05-28,63.66
2022,149,2022-05-29,64.15
2022,150,2022-05-30,64.72
2022,151,2022-05-31,61.94
2022,152,2022-06-01,64.18
2022,153,2022-06-02,63.55
2022,154,2022-06-03,62.86
2022,155,2022-06-04,63.76
2022,156,2022-06-05,65.52
2022,157,2022-06-06,65.74
2022,158,2022-06-07,64.68
2022,159,2022-06-08,65.0
2022,160,2022-06-09,62.38
2022,161,2022-06-10,63.87
2022,162,2022-06-11,58.0
2022,163,2022-06-12,58.89
2022,164,2022-06-13,61.83
2022,165,2022-06-14,63.29
2022,166,2022-06-15,64.94
2022,167,2022-06-16,58.66
2022,168,2022-06-17,63.76
2022,169,2022-06-18,66.51
2022,170,2022-06-19,60.56
2022,171,2022-06-20,59.88
2022,172,2022-06-21,62.57
2022,173,2022-06-22,64.35
2022,174,2022-06-23,63.19
2022,175,2022-06-24,63.44
2022,176,2022-06-25,61.78
2022,177,2022-06-26,60.63
2022,178,2022-06-27,61.7
2022,179,2022-06-28,61.36
2022,180,2022-06-29,61.34
2022,181,2022-06-30,61.4
2022,182,2022-07-01,62.64
2022,183,2022-07-02,63.99
2022,184,2022-07-03,63.37
2022,185,2022-07-04,62.44
2022,186,2022-07-05,63.38
2022,187,2022-07-06,64.24
2022,188,2022-07-07,66.58
2022,189,2022-07-08,62.86
2022,190,2022-07-09,62.69
2022,191,2022-07-10,59.99
2022,192,2022-07-11,60.51
2022,193,2022-07-12,62.71
2022,194,2022-07-13,65.5
2022,195,2022-07-14,62.93
2022,196,2022-07-15,62.78
2022,197,2022-07-16,64.87
2022,198,2022-07-17,65.11
2022,199,2022-07-18,62.53
2022,200,2022-07-19,62.99
2022,201,2022-07-20,61.31
2022,202,2022-07-21,64.39
2022,203,2022-07-22,68.23
2022,204,2022-07-23,63.68
2022,205,2022-07-24,58.67
2022,206,2022-07-25,62.66
2022,207,2022-07-26,64.87
2022,208,2022-07-27,66.71
2022,209,2022-07-28,63.0
2022,210,2022-07-29,63.3
2022,211,2022-07-30,62.39
2022,212,2022-07-31,64.07
2022,213,2022-08-01,64.67
2022,214,2022-08-02,63.76
2022,215,2022-08-03,62.39
2022,216,2022-08-04,61.34
2022,217,2022-08-05,63.6
2022,218,2022-08-06,62.97
2022,219,2022-08-07,58.0
2022,220,2022-08-08,58.36
2022,221,2022-08-09,63.51
2022,222,2022-08-10,62.94
2022,223,2022-08-11,61.69
2022,224,2022-08-12,62.39
2022,225,2022-08-13,62.99
2022,226,2022-08-14,62.47
2022,227,2022-08-15,63.52
2022,228,2022-08-16,61.18
2022,229,2022-08-17,63.13
2022,230,2022-08-18,66.69
2022,231,2022-08-19,66.38
2022,232,2022-08-20,65.38
2022,233,2022-08-21,60.35
2022,234,2022-08-22,60.45
2022,235,2022-08-23,66.29
2022,236,2022-08-24,65.03
2022,237,2022-08-25,60.98
2022,238,2022-08-26,59.72
2022,239,2022-08-27,62.08
2022,240,2022-08-28,60.84
2022,241,2022-08-29,64.26
2022,242,2022-08-30,63.1
2022,243,2022-08-31,61.28
2022,244,2022-09-01,63.76
2022,245,2022-09-02,63.52
2022,246,2022-09-03,64.06
2022,247,2022-09-04,63.77
2022,248,2022-09-05,62.63
2022,249,2022-09-06,60.89
2022,250,2022-09-07,64.9
2022,251,2022-09-08,63.71
2022,252,2022-09-09,58.0
2022,253,2022-09-10,58.0
2022,254,2022-09-11,60.01
2022,255,2022-09-12,64.81
2022,256,2022-09-13,63.7
2022,257,2022-09-14,62.09
2022,258,2022-09-15,59.49
2022,259,2022-09-16,66.6
2022,260,2022-09-17,59.36
2022,261,2022-09-18,61.76
2022,262,2022-09-19,62.24
2022,263,2022-09-20,60.18
2022,264,2022-09-21,65.38
2022,265,2022-09-22,67.45
2022,266,2022-09-23,68.55
2022,267,2022-09-24,65.09
2022,268,2022-09-25,63.9
2022,269,2022-09-26,62.14
2022,270,2022-09-27,63.0
2022,271,2022-09-28,59.99
2022,272,2022-09-29,59.97
2022,273,2022-09-30,64.61
2022,274,2022-10-01,63.05
2022,275,2022-10-02,63.3
2022,276,2022-10-03,62.24
2022,277,2022-10-04,63.85
2022,278,2022-10-05,63.52
2022,279,2022-10-06,61.89
2022,280,2022-10-07,63.1
2022,281,2022-10-08,63.19
2022,282,2022-10-09,61.58
2022,283,2022-10-10,62.14
2022,284,2022-10-11,63.76
2022,285,2022-10-12,65.28
2022,286,2022-10-13,63.93
2022,287,2022-10-14,66.73
2022,288,2022-10-15,60.32
2022,289,2022-10-16,61.39
2022,290,2022-10-17,66.65
2022,291,2022-10-18,67.56
2022,292,2022-10-19,63.88
2022,293,2022-10-20,65.01
2022,294,2022-10-21,63.48
2022,295,2022-10-22,61.31
2022,296,2022-10-23,64.5
2022,297,2022-10-24,63.27
2022,298,2022-10-25,63.65
2022,299,2022-10-26,61.31
2022,300,2022-10-27,63.22
2022,301,2022-10-28,62.61
2022,302,2022-10-29,59.55
2022,303,2022-10-30,61.17
2022,304,2022-10-31,62.13
2022,305,2022-11-01,61.76
2022,306,2022-11-02,59.74
2022,307,2022-11-03,59.88
2022,308,2022-11-04,64.78
2022,309,2022-11-05,62.6
2022,310,2022-11-06,60.9
2022,311,2022-11-07,63.95
2022,312,2022-11-08,60.35
2022,313,2022-11-09,59.71
2022,314,2022-11-10,60.54
2022,315,2022-11-11,62.61
2022,316,2022-11-12,63.44
2022,317,2022-11-13,62.89
2022,318,2022-11-14,62.53
2022,319,2022-11-15,64.48
2022,320,2022-11-16,65.99
2022,321,2022-11-17,68.08
2022,322,2022-11-18,66.69
2022,323,2022-11-19,62.66
2022,324,2022-11-20,61.0
2022,325,2022-11-21,63.37
2022,326,2022-11-22,64.07
2022,327,2022-11-23,62.08
2022,328,2022-11-24,58.53
2022,329,2022-11-25,60.51
2022,330,2022-11-26,60.05
2022,331,2022-11-27,62.55
2022,332,2022-11-28,60.57
2022,333,2022-11-29,64.72
2022,334,2022-11-30,64.61
2022,335,2022-12-01,65.14
2022,336,2022-12-02,63.98
2022,337,2022-12-03,61.92
2022,338,2022-12-04,62.14
2022,339,2022-12-05,64.45
2022,340,2022-12-06,65.8
2022,341,2022-12-07,62.91
2022,342,2022-12-08,63.48
2022,343,2022-12-09,62.14
2022,344,2022-12-10,61.76
2022,345,2022-12-11,62.77
2022,346,2022-12-12,62.61
2022,347,2022-12-13,63.0
2022,348,2022-12-14,66.73
2022,349,2022-12-15,64.57
2022,350,2022-12-16,59.28
2022,351,2022-12-17,62.0
2022,352,2022-12-18,62.69
2022,353,2022-12-19,58.69
2022,354,2022-12-20,64.65
2023,15,2023-01-15,67.98
2023,16,2023-01-16,60.16
2023,17,2023-01-17,65.52
2023,18,2023-01-18,64.61
2023,19,2023-01-19,61.4
2023,20,2023-01-20,61.64
2023,21,2023-01-21,68.22
2023,22,2023-01-22,67.4
2023,23,2023-01-23,66.79
2023,24,2023-01-24,63.27
2023,25,2023-01-25,59.24
2023,26,2023-01-26,63.19
2023,27,2023-01-27,67.18
2023,28,2023-01-28,65.44
2023,29,2023-01-29,60.29
2023,30,2023-01-30,63.7
2023,31,2023-01-31,63.0
2023,32,2023-02-01,62.49
2023,33,2023-02-02,63.99
2023,34,2023-02-03,58.0
2023,35,2023-02-04,61.94
2023,36,2023-02-05,62.86
2023,37,2023-02-06,61.69
2023,38,2023-02-07,62.89
2023,39,2023-02-08,67.07
2023,40,2023-02-09,61.97
2023,41,2023-02-10,60.08
2023,42,2023-02-11,66.99
2023,43,2023-02-12,62.13
2023,44,2023-02-13,65.08
2023,45,2023-02-14,61.36
2023,46,2023-02-15,60.1
2023,47,2023-02-16,60.63
2023,48,2023-02-17,59.79
2023,49,2023-02-18,63.84
2023,50,2023-02-19,64.97
2023,51,2023-02-20,63.68
2023,52,2023-02-21,60.16
2023,53,2023-02-22,64.75
2023,54,2023-02-23,62.39
2023,55,2023-02-24,62.19
2023,56,2023-02-25,64.73
2023,57,2023-02-26,62.0
2023,58,2023-02-27,61.59
2023,59,2023-02-28,63.44
2023,60,2023-03-01,63.76
2023,61,2023-03-02,60.32
2023,62,2023-03-03,61.86
2023,63,2023-03-04,64.59
2023,64,2023-03-05,69.06
2023,65,2023-03-06,68.97
2023,66,2023-03-07,65.03
2023,67,2023-03-08,66.76
2023,68,2023-03-09,61.95
2023,69,2023-03-10,63.1
2023,70,2023-03-11,60.32
2023,71,2023-03-12,63.51
2023,72,2023-03-13,66.51
2023,73,2023-03-14,67.65
2023,74,2023-03-15,58.0
2023,75,2023-03-16,63.63
2023,76,2023-03-17,60.54
2023,77,2023-03-18,60.84
2023,78,2023-03-19,63.74
2023,79,2023-03-20,60.78
2023,80,2023-03-21,59.02
2023,81,2023-03-22,58.14
2023,82,2023-03-23,60.21
2023,83,2023-03-24,62.46
2023,84,2023-03-25,60.71
2023,85,2023-03-26,64.32
2023,86,2023-03-27,65.88
2023,87,2023-03-28,64.76
2023,88,2023-03-29,64.1
2023,89,2023-03-30,63.52
2023,90,2023-03-31,64.75
2023,91,2023-04-01,65.08
2023,92,2023-04-02,60.95
2023,93,2023-04-03,60.65
2023,94,2023-04-04,65.66
2023,95,2023-04-05,65.01
2023,96,2023-04-06,68.39
2023,97,2023-04-07,66.52
2023,98,2023-04-08,64.17
2023,99,2023-04-09,58.36
2023,100,2023-04-10,67.45
2023,101,2023-04-11,63.66
2023,102,2023-04-12,63.05
2023,103,2023-04-13,61.64
2023,104,2023-04-14,60.76
2023,105,2023-04-15,60.54
2023,106,2023-04-16,59.38
2023,107,2023-04-17,62.17
2023,108,2023-04-18,64.92
2023,109,2023-04-19,67.73
2023,110,2023-04-20,60.19
2023,111,2023-04-21,60.26
2023,112,2023-04-22,63.92
2023,113,2023-04-23,66.77
2023,114,2023-04-24,61.28
2023,115,2023-04-25,58.0
2023,116,2023-04-26,58.5
2023,117,2023-04-27,63.82
2023,118,2023-04-28,61.87
2023,119,2023-04-29,60.43
2023,120,2023-04-30,63.27
2023,121,2023-05-01,64.07
2023,122,2023-05-02,64.95
2023,123,2023-05-03,61.48
2023,124,2023-05-04,60.59
2023,125,2023-05-05,65.53
2023,126,2023-05-06,62.68
2023,127,2023-05-07,62.17
2023,128,2023-05-08,65.03
2023,129,2023-05-09,61.25
2023,130,2023-05-10,63.93
2023,131,2023-05-11,61.36
2023,132,2023-05-12,64.21
2023,133,2023-05-13,67.51
2023,134,2023-05-14,66.68
2023,135,2023-05-15,62.8
2023,136,2023-05-16,61.59
2023,137,2023-05-17,63.18
2023,138,2023-05-18,58.91
2023,139,2023-05-19,62.5
2023,140,2023-05-20,67.23
2023,141,2023-05-21,59.03
2023,142,2023-05-22,62.55
2023,143,2023-05-23,64.29
2023,144,2023-05-24,66.8
2023,145,2023-05-25,65.14
2023,146,2023-05-26,63.4
2023,147,2023-05-27,66.88
2023,148,2023-05-28,65.03
2023,149,2023-05-29,63.73
2023,150,2023-05-30,64.03
2023,151,2023-05-31,62.96
2023,152,2023-06-01,65.97
2023,153,2023-06-02,63.77
2023,154,2023-06-03,65.23
2023,155,2023-06-04,58.8
2023,156,2023-06-05,61.86
2023,157,2023-06-06,65.92
2023,158,2023-06-07,65.03
2023,159,2023-06-08,61.76
2023,160,2023-06-09,62.36
2023,161,2023-06-10,58.0
2023,162,2023-06-11,62.33
2023,163,2023-06-12,63.63
2023,164,2023-06-13,63.74
2023,165,2023-06-14,58.94
2023,166,2023-06-15,61.56
2023,167,2023-06-16,61.89
2023,168,2023-06-17,63.22
2023,169,2023-06-18,63.66
2023,170,2023-06-19,63.66
2023,171,2023-06-20,60.89
2023,172,2023-06-21,61.98
2023,173,2023-06-22,58.61
2023,174,2023-06-23,62.64
2023,175,2023-06-24,64.87
2023,176,2023-06-25,62.39
2023,177,2023-06-26,62.83
2023,178,2023-06-27,66.62
2023,179,2023-06-28,64.97
2023,180,2023-06-29,59.71
2023,181,2023-06-30,68.69
2023,182,2023-07-01,68.28
2023,183,2023-07-02,66.87
2023,184,2023-07-03,67.13
2023,185,2023-07-04,64.65
2023,186,2023-07-05,62.53
2023,187,2023-07-06,62.46
2023,188,2023-07-07,61.8
2023,189,2023-07-08,61.47
2023,190,2023-07-09,59.54
2023,191,2023-07-10,61.64
2023,192,2023-07-11,64.56
2023,193,2023-07-12,62.85
2023,194,2023-07-13,66.65
2023,195,2023-07-14,63.88
2023,196,2023-07-15,66.88
2023,197,2023-07-16,63.96
2023,198,2023-07-17,62.41
2023,199,2023-07-18,62.61
2023,200,2023-07-19,63.99
2023,201,2023-07-20,67.07
2023,202,2023-07-21,61.45
2023,203,2023-07-22,64.09
2023,204,2023-07-23,69.08
2023,205,2023-07-24,63.6
2023,206,2023-07-25,68.06
2023,207,2023-07-26,63.44
2023,208,2023-07-27,58.0
2023,209,2023-07-28,62.09
2023,210,2023-07-29,64.04
2023,211,2023-07-30,60.65
2023,212,2023-07-31,58.06
2023,213,2023-08-01,62.88
2023,214,2023-08-02,65.09
2023,215,2023-08-03,62.85
2023,216,2023-08-04,60.02
2023,217,2023-08-05,63.98
2023,218,2023-08-06,64.26
2023,219,2023-08-07,66.29
2023,220,2023-08-08,64.42
2023,221,2023-08-09,62.75
2023,222,2023-08-10,66.66
2023,223,2023-08-11,64.81
2023,224,2023-08-12,60.81
2023,225,2023-08-13,58.59
2023,226,2023-08-14,64.48
2023,227,2023-08-15,64.79
2023,228,2023-08-16,63.27
2023,229,2023-08-17,64.76
2023,230,2023-08-18,66.36
2023,231,2023-08-19,64.37
2023,232,2023-08-20,62.91
2023,233,2023-08-21,58.97
2023,234,2023-08-22,62.0
2023,235,2023-08-23,64.5
2023,236,2023-08-24,61.69
2023,237,2023-08-25,65.85
2023,238,2023-08-26,66.54
2023,239,2023-08-27,58.67
2023,240,2023-08-28,59.71
2023,241,2023-08-29,62.28
2023,242,2023-08-30,58.09
2023,243,2023-08-31,58.92
2023,244,2023-09-01,61.62
2023,245,2023-09-02,65.66
2023,246,2023-09-03,58.15
2023,247,2023-09-04,63.32
2023,248,2023-09-05,62.85
2023,249,2023-09-06,59.43
2023,250,2023-09-07,64.78
2023,251,2023-09-08,66.38
2023,252,2023-09-09,64.43
2023,253,2023-09-10,61.01
2023,254,2023-09-11,64.56
2023,255,2023-09-12,65.0
2023,256,2023-09-13,60.65
2023,257,2023-09-14,62.91
2023,258,2023-09-15,61.37
2023,259,2023-09-16,67.86
2023,260,2023-09-17,63.57
2023,261,2023-09-18,63.79
2023,262,2023-09-19,67.56
2023,263,2023-09-20,62.49
2023,264,2023-09-21,65.3
2023,265,2023-09-22,64.95
2023,266,2023-09-23,63.95
2023,267,2023-09-24,62.63
2023,268,2023-09-25,63.41
2023,269,2023-09-26,59.94
2023,270,2023-09-27,61.98
2023,271,2023-09-28,60.87
2023,272,2023-09-29,58.0
2023,273,2023-09-30,65.75
2023,274,2023-10-01,65.42
2023,275,2023-10-02,62.58
2023,276,2023-10-03,60.82
2023,277,2023-10-04,62.41
2023,278,2023-10-05,59.49
2023,279,2023-10-06,58.31
2023,280,2023-10-07,61.65
2023,281,2023-10-08,62.24
2023,282,2023-10-09,58.0
2023,283,2023-10-10,58.0
2023,284,2023-10-11,63.7
2023,285,2023-10-12,64.89
2023,286,2023-10-13,62.46
2023,287,2023-10-14,65.08
2023,288,2023-10-15,66.69
2023,289,2023-10-16,63.55
2023,290,2023-10-17,65.74
2023,291,2023-10-18,62.36
2023,292,2023-10-19,60.46
2023,293,2023-10-20,61.26
2023,294,2023-10-21,61.54
2023,295,2023-10-22,64.56
2023,296,2023-10-23,64.61
2023,297,2023-10-24,68.14
2023,298,2023-10-25,62.02
2023,299,2023-10-26,60.27
2023,300,2023-10-27,58.0
2023,301,2023-10-28,61.14
2023,302,2023-10-29,59.55
2023,303,2023-10-30,62.03
2023,304,2023-10-31,63.44
2023,305,2023-11-01,63.99
2023,306,2023-11-02,63.98
2023,307,2023-11-03,63.62
2023,308,2023-11-04,64.15
2023,309,2023-11-05,62.93
2023,310,2023-11-06,61.72
2023,311,2023-11-07,63.95
2023,312,2023-11-08,67.29
2023,313,2023-11-09,67.73
2023,314,2023-11-10,64.87
2023,315,2023-11-11,70.18
2023,316,2023-11-12,68.31
2023,317,2023-11-13,64.35
2023,318,2023-11-14,66.13
2023,319,2023-11-15,62.99
2023,320,2023-11-16,58.0
2023,321,2023-11-17,63.74
2023,322,2023-11-18,63.7
2023,323,2023-11-19,60.7
2023,324,2023-11-20,62.88
2023,325,2023-11-21,60.59
2023,326,2023-11-22,58.0
2023,327,2023-11-23,59.96
2023,328,2023-11-24,66.07
2023,329,2023-11-25,63.85
2023,330,2023-11-26,65.38
2023,331,2023-11-27,67.95
2023,332,2023-11-28,63.81
2023,333,2023-11-29,69.66
2023,334,2023-11-30,67.53
2023,335,2023-12-01,60.7
2023,336,2023-12-02,64.43
2023,337,2023-12-03,68.62
2023,338,2023-12-04,65.55
2023,339,2023-12-05,62.05
2023,340,2023-12-06,64.98
2023,341,2023-12-07,62.64
2023,342,2023-12-08,64.42
2023,343,2023-12-09,62.83
2023,344,2023-12-10,60.4
2023,345,2023-12-11,59.0
2023,346,2023-12-12,61.14
2023,347,2023-12-13,62.24
2023,348,2023-12-14,61.65
2023,349,2023-12-15,63.08
2023,350,2023-12-16,63.57
2023,351,2023-12-17,62.2
2023,352,2023-12-18,60.78
2023,353,2023-12-19,65.39
2023,354,2023-12-20,67.93
2024,14,2024-01-14,60.56
2024,15,2024-01-15,60.57
2024,16,2024-01-16,60.85
2024,17,2024-01-17,58.88
2024,18,2024-01-18,63.26
2024,19,2024-01-19,58.0
2024,20,2024-01-20,63.73
2024,21,2024-01-21,67.71
2024,22,2024-01-22,64.61
2024,23,2024-01-23,63.9
2024,24,2024-01-24,64.87
2024,25,2024-01-25,66.62
2024,26,2024-01-26,65.78
2024,27,2024-01-27,62.75
2024,28,2024-01-28,62.89
2024,29,2024-01-29,63.66
2024,30,2024-01-30,61.51
2024,31,2024-01-31,58.5
2024,32,2024-02-01,58.0
2024,33,2024-02-02,59.86
2024,34,2024-02-03,63.38
2024,35,2024-02-04,65.67
2024,36,2024-02-05,62.66
2024,37,2024-02-06,61.87
2024,38,2024-02-07,64.18
2024,39,2024-02-08,62.24
2024,40,2024-02-09,63.16
2024,41,2024-02-10,61.95
2024,42,2024-02-11,63.87
2024,43,2024-02-12,67.07
2024,44,2024-02-13,63.19
2024,45,2024-02-14,65.74
2024,46,2024-02-15,65.16
2024,47,2024-02-16,66.0
2024,48,2024-02-17,61.54
2024,49,2024-02-18,66.14
2024,50,2024-02-19,62.83
2024,51,2024-02-20,61.65
2024,52,2024-02-21,60.73
2024,53,2024-02-22,61.15
2024,54,2024-02-23,59.94
2024,55,2024-02-24,63.73
2024,56,2024-02-25,64.09
2024,57,2024-02-26,64.18
2024,58,2024-02-27,58.47
2024,59,2024-02-28,62.0
2024,60,2024-02-29,63.77
2024,61,2024-03-01,63.41
2024,62,2024-03-02,66.68
2024,63,2024-03-03,66.55
2024,64,2024-03-04,62.72
2024,65,2024-03-05,63.46
2024,66,2024-03-06,64.79
2024,67,2024-03-07,63.95
2024,68,2024-03-08,67.42
2024,69,2024-03-09,63.73
2024,70,2024-03-10,58.17
2024,71,2024-03-11,65.52
2024,72,2024-03-12,63.84
2024,73,2024-03-13,62.53
2024,74,2024-03-14,64.92
2024,75,2024-03-15,64.07
2024,76,2024-03-16,64.68
2024,77,2024-03-17,61.04
2024,78,2024-03-18,67.26
2024,79,2024-03-19,66.14
2024,80,2024-03-20,60.18
2024,81,2024-03-21,61.07
2024,82,2024-03-22,63.32
2024,83,2024-03-23,66.63
2024,84,2024-03-24,63.81
2024,85,2024-03-25,66.74
2024,86,2024-03-26,67.84
2024,87,2024-03-27,62.03
2024,88,2024-03-28,61.36
2024,89,2024-03-29,59.74
2024,90,2024-03-30,66.77
2024,91,2024-03-31,64.97
2024,92,2024-04-01,60.07
2024,93,2024-04-02,63.88
2024,94,2024-04-03,63.98
2024,95,2024-04-04,59.39
2024,96,2024-04-05,61.18
2024,97,2024-04-06,63.74
2024,98,2024-04-07,62.49
2024,99,2024-04-08,63.22
2024,100,2024-04-09,65.05
2024,101,2024-04-10,64.4
2024,102,2024-04-11,60.32
2024,103,2024-04-12,58.5
2024,104,2024-04-13,58.17
2024,105,2024-04-14,59.79
2024,106,2024-04-15,64.84
2024,107,2024-04-16,65.11
2024,108,2024-04-17,67.16
2024,109,2024-04-18,66.55
2024,110,2024-04-19,62.78
2024,111,2024-04-20,66.88
2024,112,2024-04-21,64.81
2024,113,2024-04-22,64.14
2024,114,2024-04-23,61.23
2024,115,2024-04-24,61.54
2024,116,2024-04-25,61.39
2024,117,2024-04-26,63.0
2024,118,2024-04-27,64.31
2024,119,2024-04-28,62.28
2024,120,2024-04-29,62.99
2024,121,2024-04-30,63.51
2024,122,2024-05-01,63.0
2024,123,2024-05-02,65.47
2024,124,2024-05-03,62.68
2024,125,2024-05-04,64.17
2024,126,2024-05-05,63.16
2024,127,2024-05-06,62.89
2024,128,2024-05-07,66.76
2024,129,2024-05-08,66.85
2024,130,2024-05-09,64.68
2024,131,2024-05-10,64.56
2024,132,2024-05-11,62.61
2024,133,2024-05-12,62.75
2024,134,2024-05-13,59.5
2024,135,2024-05-14,58.26
2024,136,2024-05-15,58.0
2024,137,2024-05-16,63.87
2024,138,2024-05-17,65.92
2024,139,2024-05-18,61.09
2024,140,2024-05-19,64.29
2024,141,2024-05-20,64.9
2024,142,2024-05-21,64.1
2024,143,2024-05-22,64.17
2024,144,2024-05-23,63.49
2024,145,2024-05-24,60.41
2024,146,2024-05-25,58.92
2024,147,2024-05-26,65.06
2024,148,2024-05-27,59.9
2024,149,2024-05-28,65.97
2024,150,2024-05-29,58.0
