Date,Year,DayOfYear,Value
2022-03-10,2022,69,64.45
2022-03-11,2022,70,63.38
2022-03-12,2022,71,62.02
2022-03-13,2022,72,61.75
2022-03-14,2022,73,60.89
2022-03-15,2022,74,63.26
2022-03-16,2022,75,60.98
2022-03-17,2022,76,62.86
2022-03-18,2022,77,61.43
2022-03-19,2022,78,62.39
2022-03-20,2022,79,65.56
2022-03-21,2022,80,63.48
2022-03-22,2022,81,61.87
2022-03-23,2022,82,61.7
2022-03-24,2022,83,58.86
2022-03-25,2022,84,62.82
2022-03-26,2022,85,60.96
2022-03-27,2022,86,64.65
2022-03-28,2022,87,64.31
2022-03-29,2022,88,66.99
2022-03-30,2022,89,65.14
2022-03-31,2022,90,60.78
2022-04-01,2022,91,63.24
2022-04-02,2022,92,62.96
2022-04-03,2022,93,60.87
2022-04-04,2022,94,62.58
2022-04-05,2022,95,63.05
2022-04-06,2022,96,66.35
2022-04-07,2022,97,63.51
2022-04-08,2022,98,61.86
2022-04-09,2022,99,63.46
2022-04-10,2022,100,65.78
2022-04-11,2022,101,64.35
2022-04-12,2022,102,60.01
2022-04-13,2022,103,59.57
2022-04-14,2022,104,61.06
2022-04-15,2022,105,62.42
2022-04-16,2022,106,61.5
2022-04-17,2022,107,63.4
2022-04-18,2022,108,65.17
2022-04-19,2022,109,63.07
2022-04-20,2022,110,59.46
2022-04-21,2022,111,60.62
2022-04-22,2022,112,67.48
2022-04-23,2022,113,66.19
2022-04-24,2022,114,62.64
2022-04-25,2022,115,61.06
2022-04-26,2022,116,58.86
2022-04-27,2022,117,61.75
2022-04-28,2022,118,65.2
2022-04-29,2022,119,65.45
2022-04-30,2022,120,64.53
2022-05-01,2022,121,60.9
2022-05-02,2022,122,60.15
2022-05-03,2022,123,60.1
2022-05-04,2022,124,59.49
2022-05-05,2022,125,61.22
2022-05-06,2022,126,63.49
2022-05-07,2022,127,65.01
2022-05-08,2022,128,65.85
2022-05-09,2022,129,62.36
2022-05-10,2022,130,61.67
2022-05-11,2022,131,64.03
2022-05-12,2022,132,64.98
2022-05-13,2022,133,65.39
2022-05-14,2022,134,65.11
2022-05-15,2022,135,62.77
2022-05-16,2022,136,63.57
2022-05-17,2022,137,59.11
2022-05-18,2022,138,62.91
2022-05-19,2022,139,60.95
2022-05-20,2022,140,62.52
2022-05-21,2022,141,64.31
2022-05-22,2022,142,62.35
2022-05-23,2022,143,63.19
2022-05-24,2022,144,65.06
2022-05-25,2022,145,63.87
2022-05-26,2022,146,65.06
2022-05-27,2022,147,64.42
2022-05-28,2022,148,63.66
2022-05-29,2022,149,64.15
2022-05-30,2022,150,64.72
2022-05-31,2022,151,61.94
2022-06-01,2022,152,64.18
2022-06-02,2022,153,63.55
2022-06-03,2022,154,62.86
2022-06-04,2022,155,63.76
2022-06-05,2022,156,65.52
2022-06-06,2022,157,65.74
2022-06-07,2022,158,64.68
2022-06-08,2022,159,65.0
2022-06-09,2022,160,62.38
2022-06-10,2022,161,63.87
2022-06-11,2022,162,58.0
2022-06-12,2022,163,58.89
2022-06-13,2022,164,61.83
2022-06-14,2022,165,63.29
2022-06-15,2022,166,64.94
2022-06-16,2022,167,58.66
2022-06-17,2022,168,63.76
2022-06-18,2022,169,66.51
2022-06-19,2022,170,60.56
2022-06-20,2022,171,59.88
2022-06-21,2022,172,62.57
2022-06-22,2022,173,64.35
2022-06-23,2022,174,63.19
2022-06-24,2022,175,63.44
2022-06-25,2022,176,61.78
2022-06-26,2022,177,60.63
2022-06-27,2022,178,61.7
2022-06-28,2022,179,61.36
2022-06-29,2022,180,61.34
2022-06-30,2022,181,61.4
2022-07-01,2022,182,62.64
2022-07-02,2022,183,63.99
2022-07-03,2022,184,63.37
2022-07-04,2022,185,62.44
2022-07-05,2022,186,63.38
2022-07-06,2022,187,64.24
2022-07-07,2022,188,66.58
2022-07-08,2022,189,62.86
2022-07-09,2022,190,62.69
2022-07-10,2022,191,59.99
2022-07-11,2022,192,60.51
2022-07-12,2022,193,62.71
2022-07-13,2022,194,65.5
2022-07-14,2022,195,62.93
2022-07-15,2022,196,62.78
2022-07-16,2022,197,64.87
2022-07-17,2022,198,65.11
2022-07-18,2022,199,62.53
2022-07-19,2022,200,62.99
2022-07-20,2022,201,61.31
2022-07-21,2022,202,64.39
2022-07-22,2022,203,68.23
2022-07-23,2022,204,63.68
2022-07-24,2022,205,58.67
2022-07-25,2022,206,62.66
2022-07-26,2022,207,64.87
2022-07-27,2022,208,66.71
2022-07-28,2022,209,63.0
2022-07-29,2022,210,63.3
2022-07-30,2022,211,62.39
2022-07-31,2022,212,64.07
2022-08-01,2022,213,64.67
2022-08-02,2022,214,63.76
2022-08-03,2022,215,62.39
2022-08-04,2022,216,61.34
2022-08-05,2022,217,63.6
2022-08-06,2022,218,62.97
2022-08-07,2022,219,58.0
2022-08-08,2022,220,58.36
2022-08-09,2022,221,63.51
2022-08-10,2022,222,62.94
2022-08-11,2022,223,61.69
2022-08-12,2022,224,62.39
2022-08-13,2022,225,62.99
2022-08-14,2022,226,62.47
2022-08-15,2022,227,63.52
2022-08-16,2022,228,61.18
2022-08-17,2022,229,63.13
2022-08-18,2022,230,66.69
2022-08-19,2022,231,66.38
2022-08-20,2022,232,65.38
2022-08-21,2022,233,60.35
2022-08-22,2022,234,60.45
2022-08-23,2022,235,66.29
2022-08-24,2022,236,65.03
2022-08-25,2022,237,60.98
2022-08-26,2022,238,59.72
2022-08-27,2022,239,62.08
2022-08-28,2022,240,60.84
2022-08-29,2022,241,64.26
2022-08-30,2022,242,63.1
2022-08-31,2022,243,61.28
2022-09-01,2022,244,63.76
2022-09-02,2022,245,63.52
2022-09-03,2022,246,64.06
2022-09-04,2022,247,63.77
2022-09-05,2022,248,62.63
2022-09-06,2022,249,60.89
2022-09-07,2022,250,64.9
2022-09-08,2022,251,63.71
2022-09-09,2022,252,58.0
2022-09-10,2022,253,58.0
2022-09-11,2022,254,60.01
2022-09-12,2022,255,64.81
2022-09-13,2022,256,63.7
2022-09-14,2022,257,62.09
2022-09-15,2022,258,59.49
2022-09-16,2022,259,66.6
2022-09-17,2022,260,59.36
2022-09-18,2022,261,61.76
2022-09-19,2022,262,62.24
2022-09-20,2022,263,60.18
2022-09-21,2022,264,65.38
2022-09-22,2022,265,67.45
2022-09-23,2022,266,68.55
2022-09-24,2022,267,65.09
2022-09-25,2022,268,63.9
2022-09-26,2022,269,62.14
2022-09-27,2022,270,63.0
2022-09-28,2022,271,59.99
2022-09-29,2022,272,59.97
2022-09-30,2022,273,64.61
2022-10-01,2022,274,63.05
2022-10-02,2022,275,63.3
2022-10-03,2022,276,62.24
2022-10-04,2022,277,63.85
2022-10-05,2022,278,63.52
2022-10-06,2022,279,61.89
2022-10-07,2022,280,63.1
2022-10-08,2022,281,63.19
2022-10-09,2022,282,61.58
2022-10-10,2022,283,62.14
2022-10-11,2022,284,63.76
2022-10-12,2022,285,65.28
2022-10-13,2022,286,63.93
2022-10-14,2022,287,66.73
2022-10-15,2022,288,60.32
2022-10-16,2022,289,61.39
2022-10-17,2022,290,66.65
2022-10-18,2022,291,67.56
2022-10-19,2022,292,63.88
2022-10-20,2022,293,65.01
2022-10-21,2022,294,63.48
2022-10-22,2022,295,61.31
2022-10-23,2022,296,64.5
2022-10-24,2022,297,63.27
2022-10-25,2022,298,63.65
2022-10-26,2022,299,61.31
2022-10-27,2022,300,63.22
2022-10-28,2022,301,62.61
2022-10-29,2022,302,59.55
2022-10-30,2022,303,61.17
2022-10-31,2022,304,62.13
2022-11-01,2022,305,61.76
2022-11-02,2022,306,59.74
2022-11-03,2022,307,59.88
2022-11-04,2022,308,64.78
2022-11-05,2022,309,62.6
2022-11-06,2022,310,60.9
2022-11-07,2022,311,63.95
2022-11-08,2022,312,60.35
2022-11-09,2022,313,59.71
2022-11-10,2022,314,60.54
2022-11-11,2022,315,62.61
2022-11-12,2022,316,63.44
2022-11-13,2022,317,62.89
2022-11-14,2022,318,62.53
2022-11-15,2022,319,64.48
2022-11-16,2022,320,65.99
2022-11-17,2022,321,68.08
2022-11-18,2022,322,66.69
2022-11-19,2022,323,62.66
2022-11-20,2022,324,61.0
2022-11-21,2022,325,63.37
2022-11-22,2022,326,64.07
2022-11-23,2022,327,62.08
2022-11-24,2022,328,58.53
2022-11-25,2022,329,60.51
2022-11-26,2022,330,60.05
2022-11-27,2022,331,62.55
2022-11-28,2022,332,60.57
2022-11-29,2022,333,64.72
2022-11-30,2022,334,64.61
2022-12-01,2022,335,65.14
2022-12-02,2022,336,63.98
2022-12-03,2022,337,61.92
2022-12-04,2022,338,62.14
2022-12-05,2022,339,64.45
2022-12-06,2022,340,65.8
2022-12-07,2022,341,62.91
2022-12-08,2022,342,63.48
2022-12-09,2022,343,62.14
2022-12-10,2022,344,61.76
2022-12-11,2022,345,62.77
2022-12-12,2022,346,62.61
2022-12-13,2022,347,63.0
2022-12-14,2022,348,66.73
2022-12-15,2022,349,64.57
2022-12-16,2022,350,59.28
2022-12-17,2022,351,62.0
2022-12-18,2022,352,62.69
2022-12-19,2022,353,58.69
2022-12-20,2022,354,64.65
2023-01-15,2023,15,67.98
2023-01-16,2023,16,60.16
2023-01-17,2023,17,65.52
2023-01-18,2023,18,64.61
2023-01-19,2023,19,61.4
2023-01-20,2023,20,61.64
2023-01-21,2023,21,68.22
2023-01-22,2023,22,67.4
2023-01-23,2023,23,66.79
2023-01-24,2023,24,63.27
2023-01-25,2023,25,59.24
2023-01-26,2023,26,63.19
2023-01-27,2023,27,67.18
2023-01-28,2023,28,65.44
2023-01-29,2023,29,60.29
2023-01-30,2023,30,63.7
2023-01-31,2023,31,63.0
2023-02-01,2023,32,62.49
2023-02-02,2023,33,63.99
2023-02-03,2023,34,58.0
2023-02-04,2023,35,61.94
2023-02-05,2023,36,62.86
2023-02-06,2023,37,61.69
2023-02-07,2023,38,62.89
2023-02-08,2023,39,67.07
2023-02-09,2023,40,61.97
2023-02-10,2023,41,60.08
2023-02-11,2023,42,66.99
2023-02-12,2023,43,62.13
2023-02-13,2023,44,65.08
2023-02-14,2023,45,61.36
2023-02-15,2023,46,60.1
2023-02-16,2023,47,60.63
2023-02-17,2023,48,59.79
2023-02-18,2023,49,63.84
2023-02-19,2023,50,64.97
2023-02-20,2023,51,63.68
2023-02-21,2023,52,60.16
2023-02-22,2023,53,64.75
2023-02-23,2023,54,62.39
2023-02-24,2023,55,62.19
2023-02-25,2023,56,64.73
2023-02-26,2023,57,62.0
2023-02-27,2023,58,61.59
2023-02-28,2023,59,63.44
2023-03-01,2023,60,63.76
2023-03-02,2023,61,60.32
2023-03-03,2023,62,61.86
2023-03-04,2023,63,64.59
2023-03-05,2023,64,69.06
2023-03-06,2023,65,68.97
2023-03-07,2023,66,65.03
2023-03-08,2023,67,66.76
2023-03-09,2023,68,61.95
2023-03-10,2023,69,63.1
2023-03-11,2023,70,60.32
2023-03-12,2023,71,63.51
2023-03-13,2023,72,66.51
2023-03-14,2023,73,67.65
2023-03-15,2023,74,58.0
2023-03-16,2023,75,63.63
2023-03-17,2023,76,60.54
2023-03-18,2023,77,60.84
2023-03-19,2023,78,63.74
2023-03-20,2023,79,60.78
2023-03-21,2023,80,59.02
2023-03-22,2023,81,58.14
2023-03-23,2023,82,60.21
2023-03-24,2023,83,62.46
2023-03-25,2023,84,60.71
2023-03-26,2023,85,64.32
2023-03-27,2023,86,65.88
2023-03-28,2023,87,64.76
2023-03-29,2023,88,64.1
2023-03-30,2023,89,63.52
2023-03-31,2023,90,64.75
2023-04-01,2023,91,65.08
2023-04-02,2023,92,60.95
2023-04-03,2023,93,60.65
2023-04-04,2023,94,65.66
2023-04-05,2023,95,65.01
2023-04-06,2023,96,68.39
2023-04-07,2023,97,66.52
2023-04-08,2023,98,64.17
2023-04-09,2023,99,58.36
2023-04-10,2023,100,67.45
2023-04-11,2023,101,63.66
2023-04-12,2023,102,63.05
2023-04-13,2023,103,61.64
2023-04-14,2023,104,60.76
2023-04-15,2023,105,60.54
2023-04-16,2023,106,59.38
2023-04-17,2023,107,62.17
2023-04-18,2023,108,64.92
2023-04-19,2023,109,67.73
2023-04-20,2023,110,60.19
2023-04-21,2023,111,60.26
2023-04-22,2023,112,63.92
2023-04-23,2023,113,66.77
2023-04-24,2023,114,61.28
2023-04-25,2023,115,58.0
2023-04-26,2023,116,58.5
2023-04-27,2023,117,63.82
2023-04-28,2023,118,61.87
2023-04-29,2023,119,60.43
2023-04-30,2023,120,63.27
2023-05-01,2023,121,64.07
2023-05-02,2023,122,64.95
2023-05-03,2023,123,61.48
2023-05-04,2023,124,60.59
2023-05-05,2023,125,65.53
2023-05-06,2023,126,62.68
2023-05-07,2023,127,62.17
2023-05-08,2023,128,65.03
2023-05-09,2023,129,61.25
2023-05-10,2023,130,63.93
2023-05-11,2023,131,61.36
2023-05-12,2023,132,64.21
2023-05-13,2023,133,67.51
2023-05-14,2023,134,66.68
2023-05-15,2023,135,62.8
2023-05-16,2023,136,61.59
2023-05-17,2023,137,63.18
2023-05-18,2023,138,58.91
2023-05-19,2023,139,62.5
2023-05-20,2023,140,67.23
2023-05-21,2023,141,59.03
2023-05-22,2023,142,62.55
2023-05-23,2023,143,64.29
2023-05-24,2023,144,66.8
2023-05-25,2023,145,65.14
2023-05-26,2023,146,63.4
2023-05-27,2023,147,66.88
2023-05-28,2023,148,65.03
2023-05-29,2023,149,63.73
2023-05-30,2023,150,64.03
2023-05-31,2023,151,62.96
2023-06-01,2023,152,65.97
2023-06-02,2023,153,63.77
2023-06-03,2023,154,65.23
2023-06-04,2023,155,58.8
2023-06-05,2023,156,61.86
2023-06-06,2023,157,65.92
2023-06-07,2023,158,65.03
2023-06-08,2023,159,61.76
2023-06-09,2023,160,62.36
2023-06-10,2023,161,58.0
2023-06-11,2023,162,62.33
2023-06-12,2023,163,63.63
2023-06-13,2023,164,63.74
2023-06-14,2023,165,58.94
2023-06-15,2023,166,61.56
2023-06-16,2023,167,61.89
2023-06-17,2023,168,63.22
2023-06-18,2023,169,63.66
2023-06-19,2023,170,63.66
2023-06-20,2023,171,60.89
2023-06-21,2023,172,61.98
2023-06-22,2023,173,58.61
2023-06-23,2023,174,62.64
2023-06-24,2023,175,64.87
2023-06-25,2023,176,62.39
2023-06-26,2023,177,62.83
2023-06-27,2023,178,66.62
2023-06-28,2023,179,64.97
2023-06-29,2023,180,59.71
2023-06-30,2023,181,68.69
2023-07-01,2023,182,68.28
2023-07-02,2023,183,66.87
2023-07-03,2023,184,67.13
2023-07-04,2023,185,64.65
2023-07-05,2023,186,62.53
2023-07-06,2023,187,62.46
2023-07-07,2023,188,61.8
2023-07-08,2023,189,61.47
2023-07-09,2023,190,59.54
2023-07-10,2023,191,61.64
2023-07-11,2023,192,64.56
2023-07-12,2023,193,62.85
2023-07-13,2023,194,66.65
2023-07-14,2023,195,63.88
2023-07-15,2023,196,66.88
2023-07-16,2023,197,63.96
2023-07-17,2023,198,62.41
2023-07-18,2023,199,62.61
2023-07-19,2023,200,63.99
2023-07-20,2023,201,67.07
2023-07-21,2023,202,61.45
2023-07-22,2023,203,64.09
2023-07-23,2023,204,69.08
2023-07-24,2023,205,63.6
2023-07-25,2023,206,68.06
2023-07-26,2023,207,63.44
2023-07-27,2023,208,58.0
2023-07-28,2023,209,62.09
2023-07-29,2023,210,64.04
2023-07-30,2023,211,60.65
2023-07-31,2023,212,58.06
2023-08-01,2023,213,62.88
2023-08-02,2023,214,65.09
2023-08-03,2023,215,62.85
2023-08-04,2023,216,60.02
2023-08-05,2023,217,63.98
2023-08-06,2023,218,64.26
2023-08-07,2023,219,66.29
2023-08-08,2023,220,64.42
2023-08-09,2023,221,62.75
2023-08-10,2023,222,66.66
2023-08-11,2023,223,64.81
2023-08-12,2023,224,60.81
2023-08-13,2023,225,58.59
2023-08-14,2023,226,64.48
2023-08-15,2023,227,64.79
2023-08-16,2023,228,63.27
2023-08-17,2023,229,64.76
2023-08-18,2023,230,66.36
2023-08-19,2023,231,64.37
2023-08-20,2023,232,62.91
2023-08-21,2023,233,58.97
2023-08-22,2023,234,62.0
2023-08-23,2023,235,64.5
2023-08-24,2023,236,61.69
2023-08-25,2023,237,65.85
2023-08-26,2023,238,66.54
2023-08-27,2023,239,58.67
2023-08-28,2023,240,59.71
2023-08-29,2023,241,62.28
2023-08-30,2023,242,58.09
2023-08-31,2023,243,58.92
2023-09-01,2023,244,61.62
2023-09-02,2023,245,65.66
2023-09-03,2023,246,58.15
2023-09-04,2023,247,63.32
2023-09-05,2023,248,62.85
2023-09-06,2023,249,59.43
2023-09-07,2023,250,64.78
2023-09-08,2023,251,66.38
2023-09-09,2023,252,64.43
2023-09-10,2023,253,61.01
2023-09-11,2023,254,64.56
2023-09-12,2023,255,65.0
2023-09-13,2023,256,60.65
2023-09-14,2023,257,62.91
2023-09-15,2023,258,61.37
2023-09-16,2023,259,67.86
2023-09-17,2023,260,63.57
2023-09-18,2023,261,63.79
2023-09-19,2023,262,67.56
2023-09-20,2023,263,62.49
2023-09-21,2023,264,65.3
2023-09-22,2023,265,64.95
2023-09-23,2023,266,63.95
2023-09-24,2023,267,62.63
2023-09-25,2023,268,63.41
2023-09-26,2023,269,59.94
2023-09-27,2023,270,61.98
2023-09-28,2023,271,60.87
2023-09-29,2023,272,58.0
2023-09-30,2023,273,65.75
2023-10-01,2023,274,65.42
2023-10-02,2023,275,62.58
2023-10-03,2023,276,60.82
2023-10-04,2023,277,62.41
2023-10-05,2023,278,59.49
2023-10-06,2023,279,58.31
2023-10-07,2023,280,61.65
2023-10-08,2023,281,62.24
2023-10-09,2023,282,58.0
2023-10-10,2023,283,58.0
2023-10-11,2023,284,63.7
2023-10-12,2023,285,64.89
2023-10-13,2023,286,62.46
2023-10-14,2023,287,65.08
2023-10-15,2023,288,66.69
2023-10-16,2023,289,63.55
2023-10-17,2023,290,65.74
2023-10-18,2023,291,62.36
2023-10-19,2023,292,60.46
2023-10-20,2023,293,61.26
2023-10-21,2023,294,61.54
2023-10-22,2023,295,64.56
2023-10-23,2023,296,64.61
2023-10-24,2023,297,68.14
2023-10-25,2023,298,62.02
2023-10-26,2023,299,60.27
2023-10-27,2023,300,58.0
2023-10-28,2023,301,61.14
2023-10-29,2023,302,59.55
2023-10-30,2023,303,62.03
2023-10-31,2023,304,63.44
2023-11-01,2023,305,63.99
2023-11-02,2023,306,63.98
2023-11-03,2023,307,63.62
2023-11-04,2023,308,64.15
2023-11-05,2023,309,62.93
2023-11-06,2023,310,61.72
2023-11-07,2023,311,63.95
2023-11-08,2023,312,67.29
2023-11-09,2023,313,67.73
2023-11-10,2023,314,64.87
2023-11-11,2023,315,70.18
2023-11-12,2023,316,68.31
2023-11-13,2023,317,64.35
2023-11-14,2023,318,66.13
2023-11-15,2023,319,62.99
2023-11-16,2023,320,58.0
2023-11-17,2023,321,63.74
2023-11-18,2023,322,63.7
2023-11-19,2023,323,60.7
2023-11-20,2023,324,62.88
2023-11-21,2023,325,60.59
2023-11-22,2023,326,58.0
2023-11-23,2023,327,59.96
2023-11-24,2023,328,66.07
2023-11-25,2023,329,63.85
2023-11-26,2023,330,65.38
2023-11-27,2023,331,67.95
2023-11-28,2023,332,63.81
2023-11-29,2023,333,69.66
2023-11-30,2023,334,67.53
2023-12-01,2023,335,60.7
2023-12-02,2023,336,64.43
2023-12-03,2023,337,68.62
2023-12-04,2023,338,65.55
2023-12-05,2023,339,62.05
2023-12-06,2023,340,64.98
2023-12-07,2023,341,62.64
2023-12-08,2023,342,64.42
2023-12-09,2023,343,62.83
2023-12-10,2023,344,60.4
2023-12-11,2023,345,59.0
2023-12-12,2023,346,61.14
2023-12-13,2023,347,62.24
2023-12-14,2023,348,61.65
2023-12-15,2023,349,63.08
2023-12-16,2023,350,63.57
2023-12-17,2023,351,62.2
2023-12-18,2023,352,60.78
2023-12-19,2023,353,65.39
2023-12-20,2023,354,67.93
2024-01-14,2024,14,60.56
2024-01-15,2024,15,60.57
2024-01-16,2024,16,60.85
2024-01-17,2024,17,58.88
2024-01-18,2024,18,63.26
2024-01-19,2024,19,58.0
2024-01-20,2024,20,63.73
2024-01-21,2024,21,67.71
2024-01-22,2024,22,64.61
2024-01-23,2024,23,63.9
2024-01-24,2024,24,64.62
2024-01-25,2024,25,66.51
2024-01-26,2024,26,66.02
2024-01-27,2024,27,63.05
2024-01-28,2024,28,62.78
2024-01-29,2024,29,63.73
2024-01-30,2024,30,61.81
2024-01-31,2024,31,58.81
2024-02-01,2024,32,58.0
2024-02-02,2024,33,59.47
2024-02-03,2024,34,63.05
2024-02-04,2024,35,65.52
2024-02-05,2024,36,63.3
2024-02-06,2024,37,61.07
2024-02-07,2024,38,64.48
2024-02-08,2024,39,62.36
2024-02-09,2024,40,63.0
2024-02-10,2024,41,62.09
2024-02-11,2024,42,63.52
2024-02-12,2024,43,66.98
2024-02-13,2024,44,63.49
2024-02-14,2024,45,65.7
2024-02-15,2024,46,64.84
2024-02-16,2024,47,67.24
2024-02-17,2024,48,60.43
2024-02-18,2024,49,66.74
2024-02-19,2024,50,63.37
2024-02-20,2024,51,61.67
2024-02-21,2024,52,61.01
2024-02-22,2024,53,60.93
2024-02-23,2024,54,60.21
2024-02-24,2024,55,63.13
2024-02-25,2024,56,64.06
2024-02-26,2024,57,65.09
2024-02-27,2024,58,59.19
2024-02-28,2024,59,61.28
2024-02-29,2024,60,63.81
2024-03-01,2024,61,63.26
2024-03-02,2024,62,66.18
2024-03-03,2024,63,67.68
2024-03-04,2024,64,62.2
2024-03-05,2024,65,63.73
2024-03-06,2024,66,64.45
2024-03-07,2024,67,64.14
2024-03-08,2024,68,67.1
2024-03-09,2024,69,64.4
2024-03-10,2024,70,58.41
2024-03-11,2024,71,64.43
2024-03-12,2024,72,64.46
2024-03-13,2024,73,62.02
2024-03-14,2024,74,65.3
2024-03-15,2024,75,63.6
2024-03-16,2024,76,65.28
2024-03-17,2024,77,61.76
2024-03-18,2024,78,64.59
2024-03-19,2024,79,67.84
2024-03-20,2024,80,60.92
2024-03-21,2024,81,60.63
2024-03-22,2024,82,62.69
2024-03-23,2024,83,66.22
2024-03-24,2024,84,64.18
2024-03-25,2024,85,65.99
2024-03-26,2024,86,68.72
2024-03-27,2024,87,62.94
2024-03-28,2024,88,61.53
2024-03-29,2024,89,60.16
2024-03-30,2024,90,63.76
2024-03-31,2024,91,67.49
2024-04-01,2024,92,60.3
2024-04-02,2024,93,62.47
2024-04-03,2024,94,64.89
2024-04-04,2024,95,60.46
2024-04-05,2024,96,60.24
2024-04-06,2024,97,63.3
2024-04-07,2024,98,62.75
2024-04-08,2024,99,62.93
2024-04-09,2024,100,64.43
2024-04-10,2024,101,65.44
2024-04-11,2024,102,61.4
2024-04-12,2024,103,58.78
2024-04-13,2024,104,58.2
2024-04-14,2024,105,58.95
2024-04-15,2024,106,63.33
2024-04-16,2024,107,65.39
2024-04-17,2024,108,66.65
2024-04-18,2024,109,67.67
2024-04-19,2024,110,62.77
2024-04-20,2024,111,66.57
2024-04-21,2024,112,64.75
2024-04-22,2024,113,65.16
2024-04-23,2024,114,61.47
2024-04-24,2024,115,61.5
2024-04-25,2024,116,61.51
2024-04-26,2024,117,62.05
2024-04-27,2024,118,64.03
2024-04-28,2024,119,63.22
2024-04-29,2024,120,62.46
2024-04-30,2024,121,63.57
2024-05-01,2024,122,62.61
2024-05-02,2024,123,65.14
2024-05-03,2024,124,63.13
2024-05-04,2024,125,64.04
2024-05-05,2024,126,63.4
2024-05-06,2024,127,62.97
2024-05-07,2024,128,64.83
2024-05-08,2024,129,68.89
2024-05-09,2024,130,64.14
2024-05-10,2024,131,64.92
2024-05-11,2024,132,63.21
2024-05-12,2024,133,62.68
2024-05-13,2024,134,60.32
2024-05-14,2024,135,58.72
2024-05-15,2024,136,58.0
2024-05-16,2024,137,61.8
2024-05-17,2024,138,67.43
2024-05-18,2024,139,61.45
2024-05-19,2024,140,63.32
2024-05-20,2024,141,64.75
2024-05-21,2024,142,64.62
2024-05-22,2024,143,63.77
2024-05-23,2024,144,64.12
2024-05-24,2024,145,61.84
2024-05-25,2024,146,58.77
2024-05-26,2024,147,62.77
2024-05-27,2024,148,60.89
2024-05-28,2024,149,65.36
2024-05-29,2024,150,60.05
2024-05-30,2024,151,58.0
2024-05-31,2024,152,65.19
2024-06-01,2024,153,65.14
2024-06-02,2024,154,60.57
2024-06-03,2024,155,60.01
2024-06-04,2024,156,63.54
2024-06-05,2024,157,61.12
2024-06-06,2024,158,58.86
2024-06-07,2024,159,58.0
2024-06-08,2024,160,59.16
2024-06-09,2024,161,63.27
2024-06-10,2024,162,66.71
2024-06-11,2024,163,59.63
2024-06-12,2024,164,62.6
2024-06-13,2024,165,66.63
2024-06-14,2024,166,67.81
2024-06-15,2024,167,63.35
2024-06-16,2024,168,67.21
2024-06-17,2024,169,64.34
2024-06-18,2024,170,61.87
2024-06-19,2024,171,62.86
2024-06-20,2024,172,62.88
2024-06-21,2024,173,64.07
2024-06-22,2024,174,67.27
2024-06-23,2024,175,66.54
2024-06-24,2024,176,68.04
2024-06-25,2024,177,64.04
2024-06-26,2024,178,60.24
2024-06-27,2024,179,62.88
2024-06-28,2024,180,65.7
2024-06-29,2024,181,62.74
2024-06-30,2024,182,58.5
2024-07-01,2024,183,59.03
2024-07-02,2024,184,65.08
2024-07-03,2024,185,62.69
2024-07-04,2024,186,60.15
2024-07-05,2024,187,61.09
2024-07-06,2024,188,62.09
2024-07-07,2024,189,64.72
2024-07-08,2024,190,63.07
2024-07-09,2024,191,63.62
2024-07-10,2024,192,65.86
2024-07-11,2024,193,59.28
2024-07-12,2024,194,61.54
2024-07-13,2024,195,62.8
2024-07-14,2024,196,58.5
2024-07-15,2024,197,63.13
2024-07-16,2024,198,61.45
2024-07-17,2024,199,60.12
2024-07-18,2024,200,59.0
2024-07-19,2024,201,58.88
2024-07-20,2024,202,61.06
2024-07-21,2024,203,67.89
2024-07-22,2024,204,65.11
2024-07-23,2024,205,58.33
2024-07-24,2024,206,68.56
2024-07-25,2024,207,63.68
2024-07-26,2024,208,58.0
2024-07-27,2024,209,65.74
2024-07-28,2024,210,68.04
2024-07-29,2024,211,64.04
2024-07-30,2024,212,59.47
2024-07-31,2024,213,60.12
2024-08-01,2024,214,60.7
2024-08-02,2024,215,62.05
2024-08-03,2024,216,60.87
2024-08-04,2024,217,61.28
2024-08-05,2024,218,58.0
2024-08-06,2024,219,60.46
2024-08-07,2024,220,62.83
2024-08-08,2024,221,66.71
2024-08-09,2024,222,63.73
2024-08-10,2024,223,64.43
2024-08-11,2024,224,64.5
2024-08-12,2024,225,60.32
2024-08-13,2024,226,61.7
2024-08-14,2024,227,65.5
2024-08-15,2024,228,61.87
2024-08-16,2024,229,59.5
2024-08-17,2024,230,64.04
2024-08-18,2024,231,63.99
2024-08-19,2024,232,62.97
2024-08-20,2024,233,62.97
2024-08-21,2024,234,59.85
2024-08-22,2024,235,58.0
2024-08-23,2024,236,60.18
2024-08-24,2024,237,64.57
2024-08-25,2024,238,66.07
2024-08-26,2024,239,65.83
2024-08-27,2024,240,62.46
2024-08-28,2024,241,60.29
2024-08-29,2024,242,60.93
2024-08-30,2024,243,61.97
2024-08-31,2024,244,65.99
2024-09-01,2024,245,67.73
2024-09-02,2024,246,63.11
2024-09-03,2024,247,65.97
2024-09-04,2024,248,59.49
2024-09-05,2024,249,58.58
2024-09-06,2024,250,64.46
2024-09-07,2024,251,65.64
2024-09-08,2024,252,64.97
2024-09-09,2024,253,60.4
2024-09-10,2024,254,62.28
2024-09-11,2024,255,66.87
2024-09-12,2024,256,60.81
2024-09-13,2024,257,60.04
2024-09-14,2024,258,61.26
2024-09-15,2024,259,62.69
2024-09-16,2024,260,64.62
2024-09-17,2024,261,62.53
